"Date","Variation","Volume Devise Total","Cours Ajuste","Volume Ajuste Total","Cours Normal","Volume Normal Total"
"2021-06-10","0.36","3568925","1925","1844","3850","922"
"2021-06-09","0","6040000","1918","3170","3835","1585"
"2021-06-08","0.95","3259820","1918","1712","3835","856"
"2021-06-07","0.11","6653480","1900","3502","3800","1751"
"2021-06-04","0.16","5042125","1898","2660","3795","1330"
"2021-06-03","-0.16","531050","1895","280","3790","140"
"2021-06-02","-0.11","2099085","1898","1108","3795","554"
"2021-06-01","-1.2","1927005","1900","1010","3800","505"
"2021-05-31","1.21","1890700","1923","994","3845","497"
"2021-05-28","0.11","345660","1900","182","3800","91"
"2021-05-27","1.23","2506065","1898","1322","3795","661"
"2021-05-26","0","3331600","1875","1736","3750","868"
"2021-05-25","2.74","142620","1875","76","3750","38"
"2021-05-21","0","5392850","1825","2990","3650","1495"
"2021-05-20","-1.08","1164330","1825","638","3650","319"
"2021-05-19","-7.19","6337655","1845","3422","3690","1711"
"2021-05-18","-4.19","12741100","1988","6882","3975","3441"
"2021-05-17","0","12757725","2075","6152","4150","3076"
"2021-05-14","0","7369750","2075","3560","4150","1780"
"2021-05-11","1.22","712840","2075","342","4150","171"
"2021-05-10","0","1949985","2050","954","4100","477"
"2021-05-07","0","8200","2050","4","4100","2"
"2021-05-06","2.5","707250","2050","348","4100","174"
"2021-05-05","0","4328000","2000","2164","4000","1082"
"2021-05-04","0","3097000","2000","1550","4000","775"
"2021-05-03","0","679130","2000","340","4000","170"
"2021-04-30","0.5","346800","2000","174","4000","87"
"2021-04-29","0","4881780","1990","2442","3980","1221"
"2021-04-28","0.76","3975500","1990","1990","3980","995"
"2021-04-27","-1.25","427650","1975","214","3950","107"
"2021-04-26","0","619750","2000","310","4000","155"
"2021-04-23","0","2560000","2000","1280","4000","640"
"2021-04-22","-1.23","11679300","2000","5832","4000","2916"
"2021-04-21","-0.88","1032090","2025","506","4050","253"
"2021-04-20","4.77","1248365","2043","612","4085","306"
"2021-04-19","-2.5","371000","1950","190","3900","95"
"2021-04-16","0","1385000","2000","700","4000","350"
"2021-04-15","-2.44","1736000","2000","860","4000","430"
"2021-04-14","1.23","2446460","2050","1196","4100","598"
"2021-04-13","5.19","769500","2025","380","4050","190"
"2021-04-12","-3.75","1951550","1925","1012","3850","506"
"2021-04-09","0","2926925","2000","1448","4000","724"
"2021-04-08","0","40000","2000","20","4000","10"
"2021-04-07","-1.23","452650","2000","226","4000","113"
"2021-04-06","1.25","320100","2025","158","4050","79"
"2021-04-02","0","1136000","2000","568","4000","284"
"2021-04-01","0","20664800","2000","10326","4000","5163"
"2021-03-31","-0.99","4571250","2000","2286","4000","1143"
"2021-03-30","1.25","5752895","2020","2884","4040","1442"
"2021-03-29","-1.48","18320950","1995","9218","3990","4609"
"2021-03-26","1.25","2086730","2025","1044","4050","522"
"2021-03-25","0","13813975","2000","6902","4000","3451"
"2021-03-24","-2.44","9309155","2000","4672","4000","2336"
"2021-03-23","1.23","12759245","2050","6392","4100","3196"
"2021-03-22","0","1091800","2025","542","4050","271"
"2021-03-19","1.25","484275","2025","242","4050","121"
"2021-03-18","-2.44","305350","2000","152","4000","76"
"2021-03-17","0.49","32120830","2050","15932","4100","7966"
"2021-03-16","2","480800","2040","240","4080","120"
"2021-03-15","0","6851175","2000","3434","4000","1717"
"2021-03-12","0","2437565","2000","1220","4000","610"
"2021-03-11","0.5","468357200","2000","234760","4000","117380"
"2021-03-10","-0.5","111440","1990","56","3980","28"
"2021-03-09","0.5","664700","2000","334","4000","167"
"2021-03-08","0.25","3826185","1990","1922","3980","961"
"2021-03-05","0.25","18117955","1985","9140","3970","4570"
"2021-03-04","-0.25","12208680","1980","6166","3960","3083"
"2021-03-03","0.25","1639435","1985","826","3970","413"
"2021-03-02","-3.41","2759600","1980","1388","3960","694"
"2021-03-01","3.8","3774485","2050","1882","4100","941"
"2021-02-26","0","6912360","1975","3460","3950","1730"
"2021-02-25","0.61","15631115","1975","7918","3950","3959"
"2021-02-24","-0.61","537850","1963","274","3925","137"
"2021-02-23","0","7216650","1975","3654","3950","1827"
"2021-02-22","1.28","4129330","1975","2104","3950","1052"
"2021-02-19","0","171600","1950","88","3900","44"
"2021-02-18","1.3","16235700","1950","8326","3900","4163"
"2021-02-17","-1.28","3222650","1925","1654","3850","827"
"2021-02-16","0","8673515","1950","4448","3900","2224"
"2021-02-15","2.2","756450","1950","384","3900","192"
"2021-02-12","-3.29","3909525","1908","2018","3815","1009"
"2021-02-11","3.14","2699300","1973","1404","3945","702"
"2021-02-10","0.68","309625","1913","162","3825","81"
"2021-02-09","-2.46","1619845","1900","852","3800","426"
"2021-02-08","-0.1","954275","1948","490","3895","245"
"2021-02-05","0","10547400","1950","5362","3900","2681"
"2021-02-04","-2.26","1275130","1950","658","3900","329"
"2021-02-03","-0.25","1577550","1995","790","3990","395"
"2021-02-02","0.1","2115980","2000","1060","4000","530"
"2021-02-01","-0.1","15071520","1998","7536","3995","3768"
"2021-01-29","6.67","7901100","2000","4014","4000","2007"
"2021-01-28","0","3554560","1875","1910","3750","955"
"2021-01-27","1.35","1148250","1875","612","3750","306"
"2021-01-26","1.48","4919700","1850","2662","3700","1331"
"2021-01-25","0.55","2626445","1823","1440","3645","720"
"2021-01-22","-2","192265","1813","106","3625","53"
"2021-01-21","0.27","2037900","1850","1110","3700","555"
"2021-01-20","0.27","6046845","1845","3352","3690","1676"
"2021-01-19","-0.27","963660","1840","534","3680","267"
"2021-01-18","0","535150","1845","290","3690","145"
"2021-01-15","-0.16","169870","1845","92","3690","46"
"2021-01-14","0","390685","1848","214","3695","107"
"2021-01-13","0","675500","1848","370","3695","185"
"2021-01-12","4.11","3647500","1848","2000","3695","1000"
"2021-01-11","0","6030680","1775","3396","3550","1698"
"2021-01-08","-1.39","1545200","1775","868","3550","434"
"2021-01-07","-1.64","1362405","1800","754","3600","377"
"2021-01-06","1.67","800400","1830","440","3660","220"
"2021-01-05","-2.6","115200","1800","64","3600","32"
"2021-01-04","0","9884085","1848","5456","3695","2728"
"2020-12-31","0.16","36957200","1848","20004","3695","10002"
"2020-12-30","0","36900","1845","20","3690","10"
"2020-12-29","-0.16","7604750","1845","4164","3690","2082"
"2020-12-28","1.54","24646710","1848","13520","3695","6760"
"2020-12-24","0","5122300","1820","2816","3640","1408"
"2020-12-23","2.25","798240","1820","438","3640","219"
"2020-12-22","-1.82","6034870","1780","3346","3560","1673"
"2020-12-21","-1.73","981925","1813","534","3625","267"
"2020-12-18","0","8152965","1845","4428","3690","2214"
"2020-12-17","2.5","1025440","1845","568","3690","284"
"2020-12-16","0","216000","1800","120","3600","60"
"2020-12-15","-2.44","37814250","1800","21570","3600","10785"
"2020-12-14","0","5567485","1845","3018","3690","1509"
"2020-12-11","0.65","2072985","1845","1124","3690","562"
"2020-12-10","-0.38","660060","1833","360","3665","180"
"2020-12-09","0.55","7008580","1840","3884","3680","1942"
"2020-12-08","-0.81","327960","1830","182","3660","91"
"2020-12-07","0.82","7134300","1845","3950","3690","1975"
"2020-12-04","1.67","3660","1830","2","3660","1"
"2020-12-03","-1.64","15038025","1800","8354","3600","4177"
"2020-12-02","-0.81","238650","1830","130","3660","65"
"2020-12-01","0","9576900","1845","5300","3690","2650"
"2020-11-30","2.5","459250","1845","252","3690","126"
"2020-11-27","-2.7","595500","1800","330","3600","165"
"2020-11-26","0","787150","1850","426","3700","213"
"2020-11-25","0","1308235","1850","714","3700","357"
"2020-11-24","0","2363000","1850","1310","3700","655"
"2020-11-23","1.37","15534330","1850","8542","3700","4271"
"2020-11-20","4.29","416100","1825","228","3650","114"
"2020-11-19","-4.11","38399265","1750","21942","3500","10971"
"2020-11-18","4.29","5769500","1825","3296","3650","1648"
"2020-11-17","-4.11","3550150","1750","2028","3500","1014"
"2020-11-16","4.29","1863000","1825","1056","3650","528"
"2020-11-13","-3.21","2326360","1750","1334","3500","667"
"2020-11-12","-0.28","43380","1808","24","3615","12"
"2020-11-11","2.14","3400225","1813","1932","3625","966"
"2020-11-10","-1.39","53250","1775","30","3550","15"
"2020-11-09","1.41","2595025","1800","1456","3600","728"
"2020-11-05","1.72","2152780","1775","1226","3550","613"
"2020-11-04","-0.17","6542290","1745","3744","3490","1872"
"2020-11-03","0.58","7756965","1748","4442","3495","2221"
"2020-11-02","-0.57","250200","1738","144","3475","72"
"2020-10-30","0","1393395","1748","800","3495","400"
"2020-10-28","0.46","348110","1748","200","3495","100"
"2020-10-27","0.12","4385795","1740","2524","3480","1262"
"2020-10-26","0","1350675","1738","778","3475","389"
"2020-10-23","-0.4","1841965","1738","1056","3475","528"
"2020-10-22","0.4","1569135","1745","900","3490","450"
"2020-10-21","-0.57","2331680","1738","1338","3475","669"
"2020-10-20","0.75","10263245","1748","5902","3495","2951"
"2020-10-19","0.58","8358170","1735","4822","3470","2411"
"2020-10-16","-0.58","128150","1725","74","3450","37"
"2020-10-15","0","280920","1735","162","3470","81"
"2020-10-14","0.58","447400","1735","258","3470","129"
"2020-10-13","-1.15","1446150","1725","838","3450","419"
"2020-10-12","0","425740","1745","244","3490","122"
"2020-10-09","0","742475","1745","434","3490","217"
"2020-10-08","0","5307300","1745","3044","3490","1522"
"2020-10-07","1.16","11241540","1745","6462","3490","3231"
"2020-10-06","-1.15","2302060","1725","1334","3450","667"
"2020-10-05","-0.17","383900","1745","220","3490","110"
"2020-10-02","0.17","5196205","1748","2974","3495","1487"
"2020-10-01","-0.17","5322275","1745","3050","3490","1525"
"2020-09-30","3.43","8241740","1748","4856","3495","2428"
"2020-09-29","-0.59","13042365","1690","7860","3380","3930"
"2020-09-28","-2.75","1659200","1700","976","3400","488"
"2020-09-25","0","489300","1748","280","3495","140"
"2020-09-24","-0.11","394855","1748","226","3495","113"
"2020-09-23","-1.41","189000","1750","108","3500","54"
"2020-09-22","1.43","9674180","1775","5526","3550","2763"
"2020-09-21","-2.51","311590","1750","178","3500","89"
"2020-09-18","0","598800","1795","340","3590","170"
"2020-09-17","0.11","16218570","1795","9264","3590","4632"
"2020-09-16","0.17","1954700","1793","1100","3585","550"
"2020-09-15","3.77","70800","1790","40","3580","20"
"2020-09-14","-4.17","1662250","1725","954","3450","477"
"2020-09-11","0","1949000","1800","1088","3600","544"
"2020-09-10","2.86","10303675","1800","5770","3600","2885"
"2020-09-09","-2.78","656900","1750","374","3500","187"
"2020-09-08","-1.37","403250","1800","222","3600","111"
"2020-09-07","-0.82","7300","1825","4","3650","2"
"2020-09-04","0.27","1267175","1840","690","3680","345"
"2020-09-03","4.86","32298850","1835","18984","3670","9492"
"2020-09-02","-5.15","259000","1750","148","3500","74"
"2020-09-01","-0.27","184200","1845","100","3690","50"
"2020-08-31","5.71","8120350","1850","4642","3700","2321"
"2020-08-28","0.86","2856560","1750","1656","3500","828"
"2020-08-27","1.88","24290","1735","14","3470","7"
"2020-08-26","0.18","14634690","1703","8596","3405","4298"
"2020-08-25","0","87941330","1700","51656","3400","25828"
"2020-08-24","-3.13","2978000","1700","1736","3400","868"
"2020-08-21","1.74","3283515","1755","1924","3510","962"
"2020-08-20","0","996820","1725","578","3450","289"
"2020-08-19","-1.43","2706450","1725","1556","3450","778"
"2020-08-18","0.29","2530205","1750","1454","3500","727"
"2020-08-17","-0.29","4762715","1745","2752","3490","1376"
"2020-08-14","0","602000","1750","344","3500","172"
"2020-08-13","1.16","1895110","1750","1086","3500","543"
"2020-08-12","-0.29","1396510","1730","808","3460","404"
"2020-08-11","-0.17","2818460","1735","1624","3470","812"
"2020-08-10","0.17","663870","1738","382","3475","191"
"2020-08-06","-0.57","1041000","1735","600","3470","300"
"2020-08-05","0","972170","1745","562","3490","281"
"2020-08-04","-0.29","10771710","1745","6158","3490","3079"
"2020-08-03","0.4","332210","1750","190","3500","95"
"2020-07-30","0.87","4045335","1743","2322","3485","1161"
"2020-07-29","0","2082850","1728","1206","3455","603"
"2020-07-28","0.17","624505","1728","362","3455","181"
"2020-07-27","0","625150","1725","362","3450","181"
"2020-07-24","0","2109045","1725","1222","3450","611"
"2020-07-23","1","320600","1725","186","3450","93"
"2020-07-22","-0.29","2065705","1708","1208","3415","604"
"2020-07-21","0","178100","1713","104","3425","52"
"2020-07-20","-1.72","1301925","1713","754","3425","377"
"2020-07-17","1.04","2527545","1743","1462","3485","731"
"2020-07-16","-1.03","2271300","1725","1316","3450","658"
"2020-07-15","-0.11","1146335","1743","662","3485","331"
"2020-07-14","-0.17","447120","1745","256","3490","128"
"2020-07-13","0","1815980","1748","1038","3495","519"
"2020-07-10","2.04","469425","1748","272","3495","136"
"2020-07-09","-2","13170100","1713","7636","3425","3818"
"2020-07-08","1.16","4563245","1748","2628","3495","1314"
"2020-07-07","-1.14","5683475","1728","3290","3455","1645"
"2020-07-06","-1.13","2697520","1748","1532","3495","766"
"2020-07-03","0","7496320","1768","4226","3535","2113"
"2020-07-02","-1.78","383670","1768","216","3535","108"
"2020-07-01","-5.26","7219530","1800","4010","3600","2005"
"2020-06-30","5.09","29022305","1900","15926","3800","7963"
"2020-06-29","0.44","3132535","1808","1740","3615","870"
"2020-06-26","0","7713770","1800","4284","3600","2142"
"2020-06-25","-0.72","14986850","1800","8326","3600","4163"
"2020-06-24","-0.38","5565750","1813","3092","3625","1546"
"2020-06-23","0.28","2992080","1820","1644","3640","822"
"2020-06-22","-0.55","3606995","1815","1980","3630","990"
"2020-06-19","0.55","20483570","1825","11274","3650","5637"
"2020-06-18","-0.55","1258215","1815","700","3630","350"
"2020-06-17","6.1","18382245","1825","10208","3650","5104"
"2020-06-16","1","10980875","1720","6380","3440","3190"
"2020-06-15","-1.16","11790675","1703","6910","3405","3455"
"2020-06-12","0","6682440","1723","3914","3445","1957"
"2020-06-11","0","6205075","1723","3602","3445","1801"
"2020-06-10","0.29","2246140","1723","1304","3445","652"
"2020-06-09","1.06","1992425","1718","1170","3435","585"
"2020-06-08","0.12","1554475","1700","914","3400","457"
"2020-06-05","7.47","3679850","1698","2180","3395","1090"
"2020-06-04","0.13","12367685","1580","7840","3160","3920"
"2020-06-03","0.32","14330550","1578","9098","3155","4549"
"2020-06-02","-0.13","7335715","1573","4658","3145","2329"
"2020-05-29","0.77","3694260","1575","2360","3150","1180"
"2020-05-28","0.84","14073330","1563","9072","3125","4536"
"2020-05-27","3.33","21651300","1550","14360","3100","7180"
"2020-05-26","-4.03","16440980","1500","10874","3000","5437"
"2020-05-25","-0.64","4805110","1563","3078","3125","1539"
"2020-05-22","1.48","1604730","1573","1030","3145","515"
"2020-05-19","0","3801300","1550","2452","3100","1226"
"2020-05-18","-0.19","6253875","1550","3986","3100","1993"
"2020-05-15","-5.3","4391120","1553","2770","3105","1385"
"2020-05-14","-0.61","1706000","1640","1046","3280","523"
"2020-05-13","-15.38","530500","1650","320","3300","160"
"2020-05-12","-1.27","2894230","1950","1518","3900","759"
"2020-05-11","-0.5","653015","1975","330","3950","165"
"2020-05-08","0","10491070","1985","5280","3970","2640"
"2020-05-07","-0.15","198500","1985","100","3970","50"
"2020-05-06","0","2842790","1988","1432","3975","716"
"2020-05-05","7.46","21533000","1988","11580","3975","5790"
"2020-05-04","0","3659300","1850","1978","3700","989"
"2020-04-30","0","3425930","1850","1852","3700","926"
"2020-04-29","0","42323400","1850","22878","3700","11439"
"2020-04-28","0","9001500","1850","4868","3700","2434"
"2020-04-27","0","13800800","1850","7460","3700","3730"
"2020-04-24","0","11107400","1850","6004","3700","3002"
"2020-04-23","0","37758085","1850","20398","3700","10199"
"2020-04-22","-6.94","17403550","1850","9398","3700","4699"
"2020-04-21","7.46","1490500","1988","762","3975","381"
"2020-04-20","0","7854250","1850","4246","3700","2123"
"2020-04-17","0","11947050","1850","6460","3700","3230"
"2020-04-16","-0.16","19310175","1850","10438","3700","5219"
"2020-04-15","0.16","1092975","1853","590","3705","295"
"2020-04-14","0","54487850","1850","29436","3700","14718"
"2020-04-10","0","1480000","1850","800","3700","400"
"2020-04-09","2.78","1428000","1850","780","3700","390"
"2020-04-08","2.86","5271250","1800","3014","3600","1507"
"2020-04-07","2.94","2837200","1750","1666","3500","833"
"2020-04-06","0","1961800","1700","1154","3400","577"
"2020-04-03","-1.45","9240680","1700","5426","3400","2713"
"2020-04-02","-1.15","2446115","1725","1426","3450","713"
"2020-04-01","1.16","2268420","1745","1300","3490","650"
"2020-03-31","0","5925070","1725","3416","3450","1708"
"2020-03-30","-1.32","1182375","1725","684","3450","342"
"2020-03-27","-4.11","5179555","1748","2942","3495","1471"
"2020-03-26","0","2009970","1823","1102","3645","551"
"2020-03-25","-1.35","940800","1823","516","3645","258"
"2020-03-24","0","2668365","1848","1474","3695","737"
"2020-03-23","-2.48","2950190","1848","1590","3695","795"
"2020-03-20","-0.16","3411760","1895","1798","3790","899"
"2020-03-19","-0.26","3107920","1898","1644","3795","822"
"2020-03-18","0.16","1577575","1903","830","3805","415"
"2020-03-17","0","5812980","1900","3038","3800","1519"
"2020-03-16","-1.3","2504750","1900","1316","3800","658"
"2020-03-13","-1.18","1798695","1925","936","3850","468"
"2020-03-12","-0.1","77900","1948","40","3895","20"
"2020-03-11","5.12","1483320","1950","786","3900","393"
"2020-03-10","0.27","452850","1855","244","3710","122"
"2020-03-09","-2.89","2444450","1850","1318","3700","659"
"2020-03-06","-2.06","3466890","1905","1820","3810","910"
"2020-03-05","-0.26","5329590","1945","2800","3890","1400"
"2020-03-04","2.63","4570800","1950","2344","3900","1172"
"2020-03-03","0","915800","1900","482","3800","241"
"2020-03-02","1.17","1128090","1900","594","3800","297"
"2020-02-28","2.9","350425","1878","186","3755","93"
"2020-02-27","-3.95","621000","1825","340","3650","170"
"2020-02-26","0","2795200","1900","1492","3800","746"
"2020-02-25","0","2174950","1900","1144","3800","572"
"2020-02-24","-0.94","3990045","1900","2082","3800","1041"
"2020-02-21","-0.1","4250730","1918","2214","3835","1107"
"2020-02-20","-0.26","1216885","1920","634","3840","317"
"2020-02-19","0.36","2953500","1925","1540","3850","770"
"2020-02-18","0","866710","1918","452","3835","226"
"2020-02-17","0","759315","1918","396","3835","198"
"2020-02-14","0.16","2612625","1918","1360","3835","680"
"2020-02-13","1.32","4172380","1915","2192","3830","1096"
"2020-02-12","-1.31","929280","1890","488","3780","244"
"2020-02-11","-0.52","2284180","1915","1192","3830","596"
"2020-02-10","-0.26","6522660","1925","3382","3850","1691"
"2020-02-07","-1.03","540400","1930","280","3860","140"
"2020-02-06","0","1064625","1950","546","3900","273"
"2020-02-05","1.3","3624700","1950","1860","3900","930"
"2020-02-04","0","10296335","1925","5344","3850","2672"
"2020-02-03","-1.28","458540","1925","236","3850","118"
"2020-01-31","0","8519250","1950","4370","3900","2185"
"2020-01-30","0","59406150","1950","30464","3900","15232"
"2020-01-29","0","7419650","1950","3808","3900","1904"
"2020-01-28","-2.4","4206850","1950","2174","3900","1087"
"2020-01-27","2.46","7080875","1998","3630","3995","1815"
"2020-01-24","0","2912600","1950","1494","3900","747"
"2020-01-23","2.36","1957620","1950","1004","3900","502"
"2020-01-21","1.6","3623735","1905","1904","3810","952"
"2020-01-20","0","7657440","1875","4036","3750","2018"
"2020-01-17","1.35","20088640","1875","10600","3750","5300"
"2020-01-16","0","522500","1850","280","3700","140"
"2020-01-15","1.37","5551815","1850","3002","3700","1501"
"2020-01-14","0","3648930","1825","1996","3650","998"
"2020-01-13","-1.35","3103610","1825","1700","3650","850"
"2020-01-10","-2.63","10695745","1850","5780","3700","2890"
"2020-01-09","0","5019850","1900","2650","3800","1325"
"2020-01-08","2.7","7339230","1900","3858","3800","1929"
"2020-01-07","1.37","1897280","1850","1016","3700","508"
"2020-01-06","-3.18","15205430","1825","8328","3650","4164"
"2020-01-03","1.89","12210800","1885","6680","3770","3340"
"2020-01-02","2.49","6371330","1850","3408","3700","1704"
"2019-12-31","-1.1","3065830","1805","1684","3610","842"
"2019-12-30","-3.44","1452585","1825","786","3650","393"
"2019-12-27","0.27","2957405","1890","1574","3780","787"
"2019-12-26","-0.26","1075500","1885","570","3770","285"
"2019-12-24","0","494950","1890","262","3780","131"
"2019-12-23","-0.68","684300","1890","360","3780","180"
"2019-12-20","0","3925655","1903","2064","3805","1032"
"2019-12-19","0.95","3985525","1903","2090","3805","1045"
"2019-12-18","0.11","3939425","1885","2090","3770","1045"
"2019-12-17","-3.44","2767665","1883","1466","3765","733"
"2019-12-16","5.41","2006575","1950","1082","3900","541"
"2019-12-13","0.65","1896495","1850","1024","3700","512"
"2019-12-12","0.71","2463300","1838","1338","3675","669"
"2019-12-11","0","916750","1825","500","3650","250"
"2019-12-10","0","474650","1825","260","3650","130"
"2019-12-09","0","9734950","1825","5334","3650","2667"
"2019-12-06","0","547300","1825","300","3650","150"
"2019-12-05","0","1193170","1825","658","3650","329"
"2019-12-04","0","1707750","1825","938","3650","469"
"2019-12-03","2.64","3055170","1825","1710","3650","855"
"2019-12-02","-5.07","1127565","1778","626","3555","313"
"2019-11-29","-0.11","177825","1873","96","3745","48"
"2019-11-28","-1.32","543940","1875","288","3750","144"
"2019-11-27","-5.61","2477600","1900","1304","3800","652"
"2019-11-25","7.07","901550","2013","452","4025","226"
"2019-11-22","7.43","1585110","1880","872","3760","436"
"2019-11-21","5.74","4193000","1750","2396","3500","1198"
"2019-11-20","3.44","4373925","1655","2692","3310","1346"
"2019-11-19","-3.21","3479925","1600","2148","3200","1074"
"2019-11-18","-5.27","17678405","1653","10654","3305","5327"
"2019-11-14","-0.29","390880","1745","224","3490","112"
"2019-11-13","-0.17","4892555","1750","2796","3500","1398"
"2019-11-12","0.17","2295075","1753","1310","3505","655"
"2019-11-11","0","360725","1750","206","3500","103"
"2019-11-08","-2.23","3427090","1750","1952","3500","976"
"2019-11-07","0","7347195","1790","4104","3580","2052"
"2019-11-06","0.67","1725620","1790","964","3580","482"
"2019-11-05","-3.11","497700","1778","280","3555","140"
"2019-11-04","1.94","309500","1835","170","3670","85"
"2019-10-31","0","62625","1800","34","3600","17"
"2019-10-30","0","907350","1800","504","3600","252"
"2019-10-29","0","462990","1800","256","3600","128"
"2019-10-28","-0.72","2369400","1800","1308","3600","654"
"2019-10-25","0","1943000","1813","1072","3625","536"
"2019-10-24","0.72","6860470","1813","3810","3625","1905"
"2019-10-23","0","944200","1800","524","3600","262"
"2019-10-22","-0.17","506650","1800","280","3600","140"
"2019-10-21","-1.21","8242650","1803","4576","3605","2288"
"2019-10-18","0","908850","1825","498","3650","249"
"2019-10-17","1.39","835000","1825","460","3650","230"
"2019-10-16","0","5760240","1800","3200","3600","1600"
"2019-10-15","0","1580495","1800","878","3600","439"
"2019-10-14","0","5378700","1800","2984","3600","1492"
"2019-10-11","0","4621000","1800","2568","3600","1284"
"2019-10-10","0","4983250","1800","2786","3600","1393"
"2019-10-09","0","1672900","1800","932","3600","466"
"2019-10-08","0","47767810","1800","26562","3600","13281"
"2019-10-07","2.68","11831735","1800","6580","3600","3290"
"2019-10-04","-0.11","7513000","1753","4292","3505","2146"
"2019-10-03","0","1502440","1755","856","3510","428"
"2019-10-02","-1.13","3499490","1755","1982","3510","991"
"2019-10-01","-1.39","2883625","1775","1616","3550","808"
"2019-09-30","1.41","753535","1800","424","3600","212"
"2019-09-27","-1.39","323900","1775","184","3550","92"
"2019-09-26","2.39","8546735","1800","4774","3600","2387"
"2019-09-25","-0.28","15893780","1758","9080","3515","4540"
"2019-09-24","-0.68","375575","1763","212","3525","106"
"2019-09-23","-0.45","1611440","1775","910","3550","455"
"2019-09-20","0.45","1453050","1783","822","3565","411"
"2019-09-19","0","1045390","1775","590","3550","295"
"2019-09-18","0","3003300","1775","1692","3550","846"
"2019-09-17","-0.73","153350","1775","86","3550","43"
"2019-09-16","-0.56","2237480","1788","1248","3575","624"
"2019-09-13","0","3426675","1798","1904","3595","952"
"2019-09-12","0.56","4702575","1798","2620","3595","1310"
"2019-09-11","-0.67","2683275","1788","1498","3575","749"
"2019-09-10","-2.6","4573345","1800","2520","3600","1260"
"2019-09-09","0","1545650","1848","838","3695","419"
"2019-09-06","-0.11","2409000","1848","1304","3695","652"
"2019-09-05","2.78","13604935","1850","7498","3700","3749"
"2019-09-04","0","847710","1800","470","3600","235"
"2019-09-03","-1.37","19405350","1800","10774","3600","5387"
"2019-09-02","0","1197680","1825","656","3650","328"
"2019-08-30","-1.35","219000","1825","120","3650","60"
"2019-08-29","2.89","13038530","1850","7244","3700","3622"
"2019-08-28","1.3","309170","1798","172","3595","86"
"2019-08-27","1.25","1071405","1775","608","3550","304"
"2019-08-26","0.17","1051500","1753","600","3505","300"
"2019-08-23","0","3322060","1750","1898","3500","949"
"2019-08-22","-1.41","4480105","1750","2560","3500","1280"
"2019-08-21","1.43","396650","1775","226","3550","113"
"2019-08-20","-2.67","6042150","1750","3452","3500","1726"
"2019-08-19","2.74","9994750","1798","5560","3595","2780"
"2019-08-16","-2.78","2556000","1750","1452","3500","726"
"2019-08-14","0","2377200","1800","1324","3600","662"
"2019-08-13","-2.7","1924750","1800","1060","3600","530"
"2019-08-09","4.34","9209500","1850","5176","3700","2588"
"2019-08-08","2.78","4617520","1773","2672","3545","1336"
"2019-08-06","-1.32","86250","1725","50","3450","25"
"2019-08-05","0.46","3358775","1748","1928","3495","964"
"2019-08-02","-0.57","817550","1740","468","3480","234"
"2019-08-01","0.11","777000","1750","444","3500","222"
"2019-07-31","-0.11","588505","1748","340","3495","170"
"2019-07-30","0","747200","1750","426","3500","213"
"2019-07-29","-0.28","1442450","1750","824","3500","412"
"2019-07-26","-2.23","2257775","1755","1284","3510","642"
"2019-07-25","2.57","4247350","1795","2402","3590","1201"
"2019-07-24","-2.78","2523785","1750","1440","3500","720"
"2019-07-23","-1.37","6053185","1800","3316","3600","1658"
"2019-07-22","7.35","4679400","1825","2608","3650","1304"
"2019-07-19","3.03","3706000","1700","2180","3400","1090"
"2019-07-18","0","1950300","1650","1182","3300","591"
"2019-07-17","-0.3","1095190","1650","662","3300","331"
"2019-07-16","3.44","5923805","1655","3696","3310","1848"
"2019-07-15","1.59","414000","1600","260","3200","130"
"2019-07-12","-1.56","2968800","1575","1876","3150","938"
"2019-07-11","1.72","8438250","1600","5350","3200","2675"
"2019-07-10","0","4101900","1573","2610","3145","1305"
"2019-07-09","-0.13","2722240","1573","1756","3145","878"
"2019-07-08","0","4515200","1575","2880","3150","1440"
"2019-07-05","1.61","359100","1575","228","3150","114"
"2019-07-04","-3.13","6273235","1550","3990","3100","1995"
"2019-07-03","0","1494440","1600","936","3200","468"
"2019-07-02","0","495900","1600","310","3200","155"
"2019-07-01","0","1474750","1600","922","3200","461"
"2019-06-28","0","6093200","1600","3810","3200","1905"
"2019-06-27","0.13","2052350","1600","1284","3200","642"
"2019-06-26","-0.13","3940590","1598","2464","3195","1232"
"2019-06-25","0","4547200","1600","2842","3200","1421"
"2019-06-24","-3.03","2192200","1600","1370","3200","685"
"2019-06-21","6.25","25128520","1650","15834","3300","7917"
"2019-06-20","0","4180595","1553","2688","3105","1344"
"2019-06-19","0.19","1424320","1553","894","3105","447"
"2019-06-18","-3.13","8917675","1550","5690","3100","2845"
"2019-06-17","0","12010540","1600","7494","3200","3747"
"2019-06-14","0","7184000","1600","4490","3200","2245"
"2019-06-13","0","18990505","1600","11868","3200","5934"
"2019-06-12","-4.48","12801155","1600","7718","3200","3859"
"2019-06-11","-1.35","2145795","1675","1286","3350","643"
"2019-06-07","1.98","1770295","1698","1042","3395","521"
"2019-06-06","5.51","4732550","1665","2962","3330","1481"
"2019-06-05","-4.36","3924610","1578","2474","3155","1237"
"2019-06-03","-2.94","445500","1650","270","3300","135"
"2019-05-31","0","1859400","1700","1110","3400","555"
"2019-05-29","0","589350","1700","346","3400","173"
"2019-05-28","-1.45","693200","1700","406","3400","203"
"2019-05-27","-0.46","13910175","1725","8062","3450","4031"
