Période_détail,Période,ABJC_CA_PNB,ABJC_Total Bilan,ABJC_RE_RBE,ABJC_Résultat Net,ABJC_Capitaux propres,BICB_CA_PNB,BICB_Total Bilan,BICB_RE_RBE,BICB_Résultat Net,BICB_Capitaux propres,BICC_CA_PNB,BICC_Total Bilan,BICC_RE_RBE,BICC_Résultat Net,BICC_Capitaux propres,BNBC_CA_PNB,BNBC_Total Bilan,BNBC_RE_RBE,BNBC_Résultat Net,BNBC_Capitaux propres,BOAB_CA_PNB,BOAB_Total Bilan,BOAB_RE_RBE,BOAB_Résultat Net,BOAB_Capitaux propres,BOABF_CA_PNB,BOABF_Total Bilan,BOABF_RE_RBE,BOABF_Résultat Net,BOABF_Capitaux propres,BOAC_CA_PNB,BOAC_Total Bilan,BOAC_RE_RBE,BOAC_Résultat Net,BOAC_Capitaux propres,BOAM_CA_PNB,BOAM_Total Bilan,BOAM_RE_RBE,BOAM_Résultat Net,BOAM_Capitaux propres,BOAN_CA_PNB,BOAN_Total Bilan,BOAN_RE_RBE,BOAN_Résultat Net,BOAN_Capitaux propres,BOAS_CA_PNB,BOAS_Total Bilan,BOAS_RE_RBE,BOAS_Résultat Net,BOAS_Capitaux propres,CABC_CA_PNB,CABC_Total Bilan,CABC_RE_RBE,CABC_Résultat Net,CABC_Capitaux propres,CBIBF_CA_PNB,CBIBF_Total Bilan,CBIBF_RE_RBE,CBIBF_Résultat Net,CBIBF_Capitaux propres,CFAC_CA_PNB,CFAC_Total Bilan,CFAC_RE_RBE,CFAC_Résultat Net,CFAC_Capitaux propres,CIEC_CA_PNB,CIEC_Total Bilan,CIEC_RE_RBE,CIEC_Résultat Net,CIEC_Capitaux propres,ECOC_CA_PNB,ECOC_Total Bilan,ECOC_RE_RBE,ECOC_Résultat Net,ECOC_Capitaux propres,ETIT_CA_PNB,ETIT_Total Bilan,ETIT_RE_RBE,ETIT_Résultat Net,ETIT_Capitaux propres,FTSC_CA_PNB,FTSC_Total Bilan,FTSC_RE_RBE,FTSC_Résultat Net,FTSC_Capitaux propres,LNBB_CA_PNB,LNBB_Total Bilan,LNBB_RE_RBE,LNBB_Résultat Net,LNBB_Capitaux propres,NEIC_CA_PNB,NEIC_Total Bilan,NEIC_RE_RBE,NEIC_Résultat Net,NEIC_Capitaux propres,NSBC_CA_PNB,NSBC_Total Bilan,NSBC_RE_RBE,NSBC_Résultat Net,NSBC_Capitaux propres,NTLC_CA_PNB,NTLC_Total Bilan,NTLC_RE_RBE,NTLC_Résultat Net,NTLC_Capitaux propres,ONTBF_CA_PNB,ONTBF_Total Bilan,ONTBF_RE_RBE,ONTBF_Résultat Net,ONTBF_Capitaux propres,ORAC_CA_PNB,ORAC_Total Bilan,ORAC_RE_RBE,ORAC_Résultat Net,ORAC_Capitaux propres,ORGT_CA_PNB,ORGT_Total Bilan,ORGT_RE_RBE,ORGT_Résultat Net,ORGT_Capitaux propres,PALC_CA_PNB,PALC_Total Bilan,PALC_RE_RBE,PALC_Résultat Net,PALC_Capitaux propres,PRSC_CA_PNB,PRSC_Total Bilan,PRSC_RE_RBE,PRSC_Résultat Net,PRSC_Capitaux propres,SAFC_CA_PNB,SAFC_Total Bilan,SAFC_RE_RBE,SAFC_Résultat Net,SAFC_Capitaux propres,SCRC_CA_PNB,SCRC_Total Bilan,SCRC_RE_RBE,SCRC_Résultat Net,SCRC_Capitaux propres,SDCC_CA_PNB,SDCC_Total Bilan,SDCC_RE_RBE,SDCC_Résultat Net,SDCC_Capitaux propres,SDSC_CA_PNB,SDSC_Total Bilan,SDSC_RE_RBE,SDSC_Résultat Net,SDSC_Capitaux propres,SEMC_CA_PNB,SEMC_Total Bilan,SEMC_RE_RBE,SEMC_Résultat Net,SEMC_Capitaux propres,SGBC_CA_PNB,SGBC_Total Bilan,SGBC_RE_RBE,SGBC_Résultat Net,SGBC_Capitaux propres,SHEC_CA_PNB,SHEC_Total Bilan,SHEC_RE_RBE,SHEC_Résultat Net,SHEC_Capitaux propres,SIBC_CA_PNB,SIBC_Total Bilan,SIBC_RE_RBE,SIBC_Résultat Net,SIBC_Capitaux propres,SICC_CA_PNB,SICC_Total Bilan,SICC_RE_RBE,SICC_Résultat Net,SICC_Capitaux propres,SIVC_CA_PNB,SIVC_Total Bilan,SIVC_RE_RBE,SIVC_Résultat Net,SIVC_Capitaux propres,SLBC_CA_PNB,SLBC_Total Bilan,SLBC_RE_RBE,SLBC_Résultat Net,SLBC_Capitaux propres,SMBC_CA_PNB,SMBC_Total Bilan,SMBC_RE_RBE,SMBC_Résultat Net,SMBC_Capitaux propres,SNTS_CA_PNB,SNTS_Total Bilan,SNTS_RE_RBE,SNTS_Résultat Net,SNTS_Capitaux propres,SOGC_CA_PNB,SOGC_Total Bilan,SOGC_RE_RBE,SOGC_Résultat Net,SOGC_Capitaux propres,SPHC_CA_PNB,SPHC_Total Bilan,SPHC_RE_RBE,SPHC_Résultat Net,SPHC_Capitaux propres,STAC_CA_PNB,STAC_Total Bilan,STAC_RE_RBE,STAC_Résultat Net,STAC_Capitaux propres,STBC_CA_PNB,STBC_Total Bilan,STBC_RE_RBE,STBC_Résultat Net,STBC_Capitaux propres,SVOC_CA_PNB,SVOC_Total Bilan,SVOC_RE_RBE,SVOC_Résultat Net,SVOC_Capitaux propres,TTLC_CA_PNB,TTLC_Total Bilan,TTLC_RE_RBE,TTLC_Résultat Net,TTLC_Capitaux propres,TTLS_CA_PNB,TTLS_Total Bilan,TTLS_RE_RBE,TTLS_Résultat Net,TTLS_Capitaux propres,UNLC_CA_PNB,UNLC_Total Bilan,UNLC_RE_RBE,UNLC_Résultat Net,UNLC_Capitaux propres,UNXC_CA_PNB,UNXC_Total Bilan,UNXC_RE_RBE,UNXC_Résultat Net,UNXC_Capitaux propres
An,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2015,10798118386.0,8415117319.0,2180387359.0,1582327569.0,,,,,,,38328000000.0,594718000000.0,12794000000.0,9202000000.0,,44696928000.0,38685920000.0,3511022000.0,2343210000.0,,39186000000.0,850524000000.0,20061000000.0,12533000000.0,,31317000000.0,656797000000.0,17288000000.0,12028000000.0,,25269000000.0,607138000000.0,11806000000.0,8240000000.0,,30210000000.0,535666000000.0,13715000000.0,7126000000.0,,18053000000.0,262944000000.0,9887000000.0,5795000000.0,,16971000000.0,361877000000.0,6163000000.0,2079000000.0,,13039493879.0,9155147794.0,1322145141.0,701167520.0,,33505000000.0,648214000000.0,23486000000.0,15000000000.0,,75268877329.0,59589799995.0,6177515567.0,4630508748.0,,500366889000.0,848845496000.0,10815241000.0,8219879000.0,,65390000000.0,1071489000000.0,,16961000000.0,,1251145000000.0,23553919000000.0,,107464000000.0,,46758815000.0,57476312000.0,3314092000.0,3929175000.0,,,,,,,,8959577337.0,-791234999.0,-346599298.0,,48143000000.0,750062000000.0,16763000000.0,14296000000.0,,136317772041.0,129950874446.0,8796692227.0,3135116948.0,,144774489000.0,198176830000.0,38432698000.0,25277775000.0,,,,,,,,1492922000000.0,12990000000.0,7972000000.0,,116473209881.0,148027616008.0,2487649483.0,-482713689.0,,55789241000.0,31767185000.0,4209188000.0,2781913000.0,,,65144000000.0,,71000000.0,,47728000000.0,74490000000.0,8442000000.0,5867000000.0,,87928604000.0,163830346000.0,4673360000.0,3291132000.0,,83269203000.0,105774171000.0,3314092000.0,7328376000.0,,17775341000.0,14849844000.0,1093219000.0,784533000.0,,81250000000.0,1137673000000.0,,27028000000.0,,276368692000.0,89672964000.0,5347222000.0,3265657000.0,,43685000000.0,747276000000.0,21504000000.0,14812000000.0,,861192787.0,1521953318.0,176248418.0,434869656.0,,8064657885.0,12451723148.0,517800232.0,355537679.0,,184089000000.0,191090000000.0,29798000000.0,22619000000.0,,133378000000.0,76217000000.0,8963000000.0,5535000000.0,,863291000000.0,1213066000000.0,327790000000.0,221089000000.0,,53473814000.0,82035084000.0,8689545000.0,5993089000.0,,97449044000.0,126606976000.0,645738000.0,-1779526000.0,,6692011000.0,6654825000.0,479349000.0,340110000.0,,90972011304.0,45517415680.0,15822962606.0,9195626765.0,,11069000000.0,18892000000.0,-878000000.0,-1292000000.0,,324279000000.0,99149000000.0,10683000000.0,5415000000.0,,357211299000.0,122126973000.0,4384414000.0,3953008000.0,,55909256000.0,60711541000.0,-5302366000.0,-2611303000.0,,39395242707.0,24324511919.0,7270927797.0,4357587242.0,
An,2016,12069724684.0,8590820550.0,1551890657.0,1047333230.0,,,,,,,42323000000.0,643083000000.0,17466000000.0,12047000000.0,,44600727000.0,37704140000.0,3723202000.0,2393412000.0,,39335000000.0,932977000000.0,18728000000.0,16139000000.0,,33685000000.0,714127000000.0,17513000000.0,12443000000.0,,29006000000.0,623026000000.0,14751000000.0,10149000000.0,,29747000000.0,514000000000.0,11761000000.0,9403000000.0,,19087000000.0,286739000000.0,9850000000.0,6600000000.0,,21985000000.0,521726000000.0,10739000000.0,4051000000.0,,10472392103.0,10259498642.0,884627483.0,597612951.0,,33737000000.0,884998000000.0,21849000000.0,16380000000.0,,65079283129.0,50368555628.0,5794061784.0,4094266129.0,,589635477000.0,1048196773000.0,14210307000.0,10780309000.0,,69997000000.0,1332410000000.0,,21898000000.0,,1178443000000.0,12763796000000.0,,-122464000000.0,,40188913000.0,54488990000.0,2157441000.0,2455733000.0,,,,,,,3350791142.0,4869324580.0,-1412161570.0,-124705870.0,,58691000000.0,843226000000.0,23891000000.0,17120000000.0,,128911736851.0,150708401078.0,4110322172.0,1081956120.0,,157472108000.0,193948332000.0,40729790000.0,24043621000.0,,,,,,,,1637498000000.0,27834000000.0,15150000000.0,,115125992327.0,131814168746.0,7411484822.0,4132788998.0,,55652275000.0,33564901000.0,3081699000.0,2016938000.0,,,68038000000.0,,-452000000.0,,52799000000.0,79787000000.0,6471000000.0,4269000000.0,,87982585000.0,171159852000.0,3535852000.0,2707132000.0,,85335247000.0,110503029000.0,6252750000.0,10122716000.0,,17707928000.0,14636111000.0,728416000.0,474085000.0,,89825000000.0,1421923000000.0,,35430000000.0,,271008641000.0,97502448000.0,7131935000.0,4388766000.0,,50732000000.0,906911000000.0,25318000000.0,17091000000.0,,1936644069.0,3576424374.0,194461430.0,200831393.0,,7587239092.0,16984520334.0,-121898110.0,69103740.0,,191441000000.0,179908000000.0,36558000000.0,27563000000.0,,92255000000.0,83466000000.0,9180000000.0,6860000000.0,,905036000000.0,1391301000000.0,323158000000.0,215880000000.0,,56226765000.0,86500195000.0,8391781000.0,6157146000.0,,112963551000.0,131081463000.0,3913606000.0,1169859000.0,,4490983000.0,5430269000.0,39691000.0,1112869000.0,,59659204222.0,26223846616.0,5520198745.0,2979331795.0,,10216000000.0,14693000000.0,-298000000.0,-688000000.0,,334827000000.0,106898000000.0,12775000000.0,8886000000.0,,293540998000.0,108840096000.0,2118493000.0,-48280000.0,,57489135000.0,75558659000.0,-7370420000.0,-10633332000.0,,37163772757.0,29918909280.0,6427250452.0,4087002631.0,
An,2017,13367430980.0,9576510834.0,910336320.0,992622642.0,,,,,,,48767000000.0,647647000000.0,18748000000.0,9287000000.0,,41351033000.0,39880242000.0,3419661000.0,2101853000.0,,42156000000.0,972549000000.0,18494000000.0,12523000000.0,,36417000000.0,752982000000.0,18854000000.0,12713000000.0,,30063000000.0,640023000000.0,13911000000.0,9879000000.0,,29590000000.0,455294000000.0,10171000000.0,4262000000.0,,19626000000.0,294499000000.0,9911000000.0,7284000000.0,,24819000000.0,459147000000.0,10609000000.0,11389000000.0,,12476755925.0,11575103681.0,1353230250.0,980205997.0,,45269000000.0,1132011000000.0,29218000000.0,19571000000.0,,89981777048.0,58019897268.0,5941098870.0,4067139922.0,,593261420000.0,890899990000.0,3562398000.0,1986976000.0,,74117000000.0,1481553000000.0,33100000000.0,22835000000.0,,1014872000000.0,12268963000000.0,387756000000.0,126656000000.0,,46320367000.0,58000496000.0,2982073000.0,2492106000.0,,,,,,,6008474693.0,5827748949.0,547722429.0,505507847.0,,62672000000.0,1013259000000.0,22840000000.0,10015000000.0,,148479566904.0,145636661660.0,951839489.0,-4307648559.0,,162722955000.0,191724262000.0,43558482000.0,28284547000.0,,,,,,,,1794196000000.0,27391000000.0,21972000000.0,,134796451918.0,127545989450.0,12469842966.0,8707734117.0,,51186628000.0,35717569000.0,1561676000.0,682661000.0,,,71744000000.0,-2858000000.0,-2932000000.0,,56162000000.0,91140000000.0,3833000000.0,3147000000.0,,91269535000.0,194875718000.0,2262877000.0,2722632000.0,,90321343000.0,124079641000.0,8063862000.0,13143413000.0,,19774366000.0,20186275000.0,403858000.0,149569000.0,,112757000000.0,1655348000000.0,55756000000.0,39896000000.0,,311413743000.0,92328185000.0,7593509000.0,5004540000.0,,56747000000.0,989868000000.0,29211000000.0,22530000000.0,,1105303043.0,3680132932.0,129788224.0,100567494.0,,7530357170.0,18479955915.0,-974423080.0,-990908826.0,,193372000000.0,258729000000.0,7642000000.0,4250000000.0,,90262000000.0,89093000000.0,11235000000.0,7506000000.0,,972905000000.0,1595664000000.0,307787000000.0,202186000000.0,,70043206000.0,87393833000.0,14682214000.0,10427997000.0,,151978767000.0,137319985000.0,17823966000.0,12860964000.0,,3866311000.0,3856937000.0,619367000.0,877060000.0,,67200676222.0,28338404970.0,-3439795432.0,-4581144501.0,,12678000000.0,17333000000.0,892000000.0,-836000000.0,,362203000000.0,123059000000.0,15152000000.0,10422000000.0,,309648408000.0,110904352000.0,7606367000.0,4156435000.0,,60003768000.0,68060000000.0,-1644971000.0,-3590565000.0,,37667297908.0,32294593278.0,5434823525.0,4013814057.0,
An,2018,12217280182.0,8651487602.0,2012163156.0,1509605657.0,,,,,,,48787000000.0,677786000000.0,16424000000.0,9793000000.0,,44349634000.0,48170096000.0,2528676000.0,1650101000.0,,39387000000.0,861015000000.0,16858000000.0,12724000000.0,,39643000000.0,790804000000.0,20846000000.0,17293000000.0,,32833000000.0,576928000000.0,13763000000.0,11699000000.0,,29726000000.0,484979000000.0,6257000000.0,6340000000.0,,20630000000.0,300491000000.0,10376000000.0,7666000000.0,,24949000000.0,449936000000.0,8837000000.0,8508000000.0,,13290994189.0,13155114989.0,607549388.0,762719881.0,,56705000000.0,1152245000000.0,34269000000.0,24531000000.0,,97870689715.0,55583491203.0,8327956428.0,6489294992.0,,587236382000.0,928358908000.0,6976049000.0,4929701000.0,,84822000000.0,1467881000000.0,38920000000.0,20707000000.0,,1014373000000.0,12891547000000.0,390374000000.0,138487000000.0,,43898979000.0,56064645000.0,2260417000.0,1682581000.0,,,,,,,8106737783.0,7468789431.0,998042475.0,774874633.0,,67762000000.0,1084734000000.0,25368000000.0,12196000000.0,,142870789407.0,121739821271.0,6812464871.0,819348971.0,,159027389000.0,200272517000.0,45955025000.0,31814300000.0,,,,,,,,2159904000000.0,17265000000.0,12491000000.0,,100793109046.0,117298825226.0,-11605542144.0,-12612926295.0,,51556000000.0,36767591000.0,3038000000.0,2012751000.0,,,62861000000.0,148000000.0,67000000.0,,56187000000.0,93617000000.0,1508000000.0,-301000000.0,,98432703000.0,211328883000.0,3825358000.0,2863674000.0,,89298914000.0,124996474000.0,3835243000.0,10408503000.0,,19797267000.0,20201694000.0,336187000.0,-74528000.0,,127970000000.0,1902583000000.0,63454000000.0,41841000000.0,,347717444000.0,100128117000.0,8041403000.0,5389160000.0,,65941000000.0,1069788000000.0,35360000000.0,23200000000.0,,1393219028.0,3933301419.0,103323999.0,989401440.0,,7446826835.0,18031095309.0,-13346446.0,-81836547.0,,202816000000.0,271179000000.0,7107000000.0,1305000000.0,,134198000000.0,99817000000.0,11376000000.0,7877000000.0,,1098698000000.0,1676180000000.0,307611000000.0,187091000000.0,,56700298000.0,86506526000.0,4418294000.0,2977497000.0,,129854699000.0,135042041000.0,2071630000.0,-847996000.0,,7139448000.0,8979086000.0,444621000.0,365742000.0,,76802068329.0,21591993716.0,-1845120794.0,-2294782224.0,,14289000000.0,25410000000.0,-82000000.0,170000000.0,,425051000000.0,141579000000.0,15097000000.0,11523000000.0,,382174558000.0,141006569000.0,11052739000.0,6342187000.0,,55517396000.0,69254000000.0,-6659251000.0,-4077214000.0,,38977247633.0,35436275511.0,5511306420.0,4197877975.0,
An,2019,12195637944.0,8083601728.0,1995167508.0,1532787784.0,,,,,,,45937000000.0,748861000000.0,13880000000.0,-3612000000.0,,41285545000.0,45293541000.0,944286000.0,423125000.0,,41388000000.0,920808000000.0,18698000000.0,15002000000.0,,42708000000.0,867213000000.0,23391000000.0,18511000000.0,,35375000000.0,608499000000.0,15855000000.0,14382000000.0,,32055000000.0,577348000000.0,9176000000.0,-6987000000.0,,23448000000.0,343902000000.0,11529000000.0,8502000000.0,,30102000000.0,534863000000.0,12365000000.0,9115000000.0,,15199536904.0,13994028124.0,884361856.0,637951839.0,,59005000000.0,1211788000000.0,36508000000.0,27692000000.0,,103289818986.0,58521584102.0,7482882635.0,5255468516.0,,666829019000.0,1049470379000.0,10338703000.0,6534424000.0,,83400000000.0,1494457000000.0,39343000000.0,25365000000.0,,950264000000.0,13804166000000.0,321515000000.0,161047000000.0,,40436698000.0,51051574000.0,2192357000.0,1855141000.0,,,,,,,6438263501.0,7608319991.0,1155381970.0,587989815.0,,63150000000.0,1193793000000.0,19986000000.0,13617000000.0,,156324352426.0,114901007090.0,2398689273.0,-3517664369.0,,154061444000.0,261563615000.0,45759267000.0,30085908000.0,,784054000000.0,1531750000000.0,168453000000.0,106842000000.0,,,2634338000000.0,23790000000.0,18327000000.0,,104587934779.0,126600342382.0,-3978947043.0,-5562420807.0,,54776000000.0,35607000000.0,2807000000.0,1807000000.0,,,63371000000.0,-86000000.0,-211000000.0,,56656000000.0,92298000000.0,-1134000000.0,-5339000000.0,,98432703000.0,238492326000.0,3825358000.0,2863674000.0,,88182968000.0,122156696000.0,4093959000.0,9382776000.0,,18685566000.0,18107898000.0,1021451000.0,690340000.0,,150316000000.0,2152649000000.0,72432000000.0,50253000000.0,,354252451000.0,96388502000.0,8088399000.0,5465466000.0,,71887000000.0,1099398000000.0,39237000000.0,28057000000.0,,1856990827.0,3925048002.0,163015925.0,2350841.0,,7170432956.0,17351927849.0,-737217856.0,-26523307.0,,225004000000.0,275982000000.0,17267000000.0,13095000000.0,,116253000000.0,97322000000.0,950000000.0,58000000.0,,1179224000000.0,1823012000000.0,316748000000.0,195343000000.0,,61389413000.0,87399032000.0,6815007000.0,4520355000.0,,143735241000.0,147034369000.0,7524610000.0,3374806000.0,,9277157000.0,11884748000.0,978905000.0,865967000.0,,94693057000.0,29331556171.0,786600059.0,5290810615.0,,12079000000.0,23330000000.0,-4968000000.0,-4496000000.0,,453131000000.0,136630000000.0,13479000000.0,10419000000.0,,448269120000.0,176667873000.0,12247886000.0,5827011000.0,,56379066000.0,60633338000.0,-16285392000.0,-21857272000.0,,40166658390.0,38293838977.0,4318973894.0,3094074102.0,
An,2020,5707724950.0,6541501558.0,-1036799412.0,-985334838.0,,7000000000.0,264100000000.0,400000000.0,1200000000.0,,45315000000.0,831386000000.0,10190000000.0,4672000000.0,,39472000000.0,42827000000.0,1604000000.0,668000000.0,,45286000000.0,902792000000.0,19456000000.0,13312000000.0,,47367000000.0,988181000000.0,25127000000.0,17608000000.0,,40811000000.0,686536000000.0,19977000000.0,14216000000.0,,32348000000.0,579478000000.0,12363000000.0,528000000.0,,24255000000.0,329785000000.0,12328000000.0,7421000000.0,,29997000000.0,561588000000.0,11128000000.0,7667000000.0,,18897903618.0,13385894278.0,1662125484.0,1166658052.0,,73982000000.0,1565195000000.0,48905000000.0,34373000000.0,,99126215810.0,54494286602.0,5450011658.0,3779508079.0,,722628000000.0,1237732000000.0,22771000000.0,16170000000.0,,86521000000.0,1602345000000.0,42917000000.0,30018000000.0,,966891000000.0,13866171000000.0,,50837000000.0,,39020184000.0,53788997000.0,30688000.0,3551668000.0,,,,,,,7301216273.0,9110103553.0,1365392841.0,800792587.0,,71364000000.0,1549535000000.0,23888000000.0,7201000000.0,,173224766894.0,117982059661.0,27076473678.0,20899537493.0,,157358290000.0,247794252000.0,48520695000.0,31051548000.0,,871393000000.0,1617427000000.0,205979000000.0,122208000000.0,,,3268244000000.0,15276000000.0,9440000000.0,,119759702243.0,138598826714.0,5512352378.0,3521647345.0,,51108000000.0,31274000000.0,2930000000.0,1863000000.0,,,66533000000.0,-1403000000.0,-1640000000.0,,63333000000.0,94560000000.0,4404000000.0,1788000000.0,,127480235000.0,271676820000.0,6372159000.0,4307472000.0,,84240507000.0,131059140000.0,4569724000.0,13454872000.0,,19629606000.0,18119926000.0,1127531000.0,736547000.0,,164062000000.0,2397195000000.0,83330000000.0,48435000000.0,,313564390000.0,74596027000.0,-3858364000.0,-4788013000.0,,74467000000.0,1224290000000.0,41054000000.0,30261000000.0,,2359881248.0,4087383318.0,109049980.0,109826095.0,,6348743028.0,15836388054.0,-2518217382.0,-2462719856.0,,229359000000.0,294111000000.0,27415000000.0,17520000000.0,,102670000000.0,72061000000.0,14102000000.0,9396000000.0,,1206086000000.0,1896874000000.0,339082000000.0,201272000000.0,,66481138000.0,92061584000.0,11218699000.0,7652579000.0,,158789037000.0,157047871000.0,10954030000.0,7466595000.0,,15900707000.0,18586404000.0,3108191000.0,2320633000.0,,116185649538.0,28201228462.0,4638985646.0,8542921197.0,,,,,,,416080000000.0,128146000000.0,7982000000.0,7648000000.0,,384493246000.0,135478353000.0,10595916000.0,6063978000.0,,41393490000.0,48221668000.0,-7172118000.0,-2409525000.0,,34916710441.0,32742029278.0,537047311.0,231265060.0,
An,2021,8377372850.0,7929825517.0,904931750.0,953353113.0,,14898000000.0,627594000000.0,7414000000.0,5776000000.0,,44167000000.0,847724000000.0,13363000000.0,9603000000.0,,44428368000.0,45958748000.0,2656681000.0,1598214000.0,,45259000000.0,884426000000.0,19795000000.0,16664000000.0,,50828000000.0,1073229000000.0,28784000000.0,21245000000.0,,41545000000.0,714509000000.0,19904000000.0,16638000000.0,,35408000000.0,581464000000.0,14186000000.0,2095000000.0,,24995000000.0,356377000000.0,13067000000.0,9397000000.0,,35727000000.0,626289000000.0,17550000000.0,11070000000.0,,19036863791.0,16575486566.0,628129534.0,40094693.0,,90298000000.0,1952977000000.0,57840000000.0,46549000000.0,,119731739139.0,66380321677.0,9408220777.0,6710916633.0,,231783000000.0,1679593000000.0,15449000000.0,9757000000.0,,90545000000.0,1677707000000.0,47899000000.0,34304000000.0,,974058000000.0,15962697000000.0,,198151000000.0,,41473743000.0,53741474000.0,-1048574000.0,-1276336000.0,,79933000000.0,31453000000.0,10186000000.0,5072000000.0,,8874246101.0,9690766917.0,1787649834.0,980247893.0,,76622000000.0,1644547000000.0,29199000000.0,23713000000.0,,195188462419.0,145821269898.0,32776948100.0,21268135622.0,,154881403000.0,241725098000.0,48604853000.0,32374022000.0,,965042000000.0,1755021000000.0,245539000000.0,155835000000.0,,,4058135000000.0,27131000000.0,19798000000.0,,195659428255.0,167045712552.0,56689991420.0,42473119895.0,,65019456000.0,36448051000.0,4888777000.0,3067383000.0,,,64690000000.0,-550000000.0,-603000000.0,,62497000000.0,107247000000.0,-2715000000.0,-6573000000.0,,135513686000.0,297251401000.0,6720471000.0,4352130000.0,,88721263000.0,155596245000.0,4291214000.0,13942342000.0,,23056649000.0,22449235000.0,2822884000.0,2383609000.0,,189096000000.0,3021481000000.0,98446000000.0,67438000000.0,,366643579000.0,101262735000.0,830155000.0,2359623000.0,,76532000000.0,1316459000000.0,42042000000.0,34031000000.0,,1380986108.0,4154276593.0,53198530.0,119234795.0,,7647961956.0,15721786357.0,507833300.0,727412737.0,,299269000000.0,316350000000.0,35605000000.0,22020000000.0,,139353000000.0,107351000000.0,13649000000.0,8623000000.0,,1334874000000.0,2063844000000.0,399655000000.0,252459000000.0,,83074087000.0,97008610000.0,20581153000.0,14728280000.0,,208794461000.0,168289440000.0,27558059000.0,20750470000.0,,10274321000.0,16260295000.0,1286674000.0,1119448000.0,,135604495477.0,37238485117.0,9388373157.0,9642415475.0,,,,,,,494433000000.0,156297000000.0,16088000000.0,11143000000.0,,395457753000.0,140252436000.0,8256909000.0,4692897000.0,,46059379000.0,35565021000.0,-13697340000.0,175000.0,,38191193639.0,37292681535.0,1984939431.0,1400692889.0,
